id,act_id,articol_nr,articol_label,titlu_nr,titlu_denumire,capitol_nr,capitol_denumire,sectiune_nr,sectiune_denumire,subsectiune_nr,subsectiune_denumire,text_articol,issue,explicatie,ordine,created_at,updated_at,ai_status,ai_processed_at,ai_error,metadate,issue_monitoring_id
7405,69,154,Articolul 154,,Gazele naturale,,"Prevederi generale privind gazul petrolier lichefiat (GPL), gazul natural comprimat pentru vehicule (GNCV) și gazul natural lichefiat (GNL)",,,,,"Reglementarea utilizării GPL...Reglementările tehnice și comerciale cu privire la stocarea, distribuția și utilizarea GPL sunt elaborate/aprobate de ANRE cu consultarea părților interesate.",,,154,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7409,69,158,Articolul 158,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Utilizarea echipamentelor, instalațiilor, aparatelor, produselor și procedeelor în sectorul gazelor naturale...(1)...Utilizarea echipamentelor, instalațiilor, aparatelor, produselor și procedeelor în sectorul gazelor naturale este permisă după obținerea în prealabil a acceptului operatorului sistemului, în baza unor metodologii/proceduri elaborate de către acesta și avizate de ANRE....(2)...ANRE asigură transparența acestui proces prin publicarea metodologiilor/procedurilor avizate pe site-ul propriu.",,,158,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7410,69,159,Articolul 159,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Sisteme de măsurare inteligente...(1)...Până la data de 3 septembrie 2012, ANRE evaluează implementarea sistemelor de măsurare inteligente care contribuie la participarea activă a consumatorilor pe piața furnizării de gaze naturale, din punctul de vedere al costurilor și beneficiilor pe termen lung pentru piață și pentru consumatorii individuali, al tipului de contorizare inteligentă, precum și al termenelor fezabile de implementare....(2)...În condițiile în care, prin evaluarea prevăzută la alin. (1), se constată că implementarea sistemelor de măsurare inteligente este avantajoasă pentru funcționarea pieței gazelor naturale, ANRE elaborează, în consultare cu operatorii de distribuție și de transport, și aprobă un calendar de implementare, acordând atenția cuvenită utilizării de standarde adecvate și de bune practici, precum și importanței dezvoltării pieței gazelor naturale.",,,159,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7411,69,160,Articolul 160,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Verificarea proiectelor...(1)...Înainte de execuția lucrărilor pentru obiectivele/sistemele din sectorul gazelor naturale, în vederea respectării cerințelor privind calitatea în construcții, operatorii economici care exploatează obiectivele/sistemele respective au obligația de a verifica proiectele de execuție prin intermediul verificatorilor de proiecte atestați de către ANRE....(2)...Proiectele aferente execuției/modificărilor instalațiilor de utilizare se verifică de către verificatori atestați de către Ministerul Dezvoltării Regionale și Turismului....(3)...Proiectele aferente sistemelor și instalațiilor de utilizare din domeniul gazelor naturale se consideră a fi avizate dacă au fost declarate conforme de către verificatorul de proiect.",,,160,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7412,69,161,Articolul 161,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Atestarea verificatorilor de proiecte...(1)...Atestarea verificatorilor de proiecte prevăzuți la art. 160 alin. (1) se face conform unui regulament aprobat de către ANRE....(2)...Verificatorii de proiecte care au fost atestați de alte instituții își păstrează competențele prin echivalarea atestatului, conform regulamentului prevăzut la alin. (1)....(3)...Verificatorii de proiecte atestați răspund în mod solidar cu proiectanții pentru asigurarea prin proiect a tuturor cerințelor tehnice și de calitate prevăzute de legislația în vigoare, în vederea realizării și exploatării în condiții de siguranță a obiectivului proiectat, precum și pentru eventualele modificări ale proiectului pe durata execuției.",,,161,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7413,69,162,Articolul 162,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Recepția lucrărilor...(1)...Recepția obiectivelor/sistemelor din sectorul gazelor naturale se realizează de către specialiști, instalatori autorizați de ANRE, angajați ai operatorilor economici licențiați care au urmărit execuția acestora, conform prevederilor normelor tehnice specifice....(2)...Recepția instalațiilor de utilizare a gazelor naturale aparținând consumatorilor finali se realizează de către beneficiarul lucrării și de către specialiștii operatorului economic autorizat de ANRE care a executat lucrarea respectivă, conform prevederilor normelor tehnice specifice.",,,162,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7414,69,163,Articolul 163,,Gazele naturale,,"Asigurarea calității echipamentelor, instalațiilor, aparatelor, produselor și procedeelor utilizate în sectorul gazelor naturale",,,,,"Expertiza lucrărilor...(1)...Obiectivele/Sistemele din sectorul gazelor naturale se supun, după caz, expertizării tehnice de către experți autorizați, conform unui regulament aprobat de către ANRE....(2)...Experții care au fost atestați de alte instituții își păstrează competențele prin echivalarea atestatului, conform regulamentului prevăzut la alin. (1).",,,163,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7415,69,164,Articolul 164,,Gazele naturale,,Noua infrastructură,,,,,"Condițiile de derogare pentru noile infrastructuri...(1)...Noile infrastructuri majore pentru gaze naturale, cum ar fi interconectările dintre statele membre, instalațiile GNL și instalațiile de înmagazinare, pot beneficia de o derogare, pe o perioadă determinată de timp, la cerere, de la prevederile legislației în vigoare, referitoare la accesul terților la sistemele de transport, înmagazinare și la conductele de alimentare din amonte, precum și de la metodologiile de tarifare, în următoarele condiții:a)investiția trebuie să întărească concurența în furnizarea de gaze naturale și să îmbunătățească siguranța alimentării;...b)nivelul de risc legat de investiție este de așa natură încât investiția să nu se realizeze decât dacă se acordă o derogare;...c)infrastructura trebuie să fie în proprietatea unei persoane juridice care este separată cel puțin în privința formei sale juridice de operatorii de sistem în ale căror sisteme se construiește infrastructura;...d)se percep tarife pentru utilizatorii infrastructurii respective;...e)derogarea nu influențează negativ concurența, funcționarea eficientă a pieței interne a gazelor naturale sau funcționarea eficientă a sistemului reglementat la care este conectată infrastructura.......(2)...Prevederile alin. (1) se aplică și creșterilor semnificative de capacitate a infrastructurilor existente, precum și modificărilor acestor infrastructuri care permit dezvoltarea unor noi surse de furnizare de gaze naturale.",,,164,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7416,69,165,Articolul 165,,Gazele naturale,,Noua infrastructură,,,,,"Acordarea derogărilor...ANRE hotărăște asupra acordării derogării prevăzute la art. 164, adoptând o decizie motivată corespunzător. Decizia ANRE se publică în Monitorul Oficial al României, Partea I.",,,165,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7417,69,166,Articolul 166,,Gazele naturale,,Noua infrastructură,,,,,"Tipul derogării...Derogarea poate acoperi în întregime sau parțial noua infrastructură, infrastructura existentă cu capacitate semnificativ mărită sau modificarea infrastructurii existente.",,,166,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
7423,69,172,Articolul 172,,Gazele naturale,,Noua infrastructură,,,,,"Informații relevante...Informațiile prevăzute la art. 171 trebuie să cuprindă, în principal:a)motivele detaliate pe baza cărora autoritatea de reglementare sau statul membru a acordat derogarea, inclusiv informațiile financiare care justifică necesitatea;...b)analiza efectuată în privința efectului asupra concurenței și funcționării eficiente a pieței interne a gazelor naturale rezultând din acordarea derogării;...c)motivele pentru perioada de timp și partea din capacitatea totală a infrastructurii gazelor naturale respective pentru care s-a acordat derogare;...d)în cazul în care derogarea se referă la o conductă de interconectare, rezultatul consultării cu statele membre respective sau cu autoritățile de reglementare;...e)contribuția infrastructurii la diversificarea surselor de alimentare cu gaze naturale....",,,172,2025-11-11 14:00:21.719907,2025-11-11 14:00:21.719907,pending,,,,
